Planet Name,Planet Simbad Name,Star Name,Star Simbad Name,Priority,Original Filename,Primary Target,RA,DEC,Coordinate Epoch,pm_RA,pm_DEC,Jmag,Gmag,Bmag,Teff (K),logg,StarRoiDetMethod,numPredefinedStarRois,VDA Setting,NIRDA Setting,NIRDA_AverageGroups,NIRDA_ROI_StartX,NIRDA_ROI_StartY,NIRDA_ROI_SizeX,NIRDA_ROI_SizeY,NIRDA_RiceX,NIRDA_RiceY,NIRDA_SaveImagesToDisk,NIRDA_SendThumbnails,NIRDA_ThumbnailBinSize,NIRDA_ThumbnailCompressionType,VDA_IncludeFieldSolnsInResp,VDA_ROI_StartX,VDA_ROI_StartY,VDA_ROI_SizeX,VDA_ROI_SizeY,VDA_MaxMagnitudeInQuadCatalog,VDA_SaveImagesToDisk,VDA_RiceX,VDA_RiceY,VDA_SendThumbnails,NIRDA_TargetID,NIRDA_SC_Resets1,NIRDA_SC_Resets2,NIRDA_SC_DropFrames1,NIRDA_SC_DropFrames2,NIRDA_SC_DropFrames3,NIRDA_SC_ReadFrames,NIRDA_SC_Groups,NIRDA_SC_Integrations,NIRDA_FramesPerIntegration,NIRDA_IntegrationTime_s,VDA_TargetID,VDA_TargetRA,VDA_TargetDEC,VDA_StarRoiDetMethod,VDA_numPredefinedStarRois,VDA_PredefinedStarRoiRa,VDA_PredefinedStarRoiDec,VDA_FramesPerCoadd,VDA_ExposureTime_us,VDA_MaxNumStarRois,VDA_StarRoiDimension,VDA_NumTotalFramesRequested,VDA_IntegrationTime_s
G2994152273344609920,G2994152273344609920,G2994152273344609920,G2994152273344609920,0.1,G2994152273344609920,0,90.28098544802111,-14.29115541566108,J2016.0,13.157277426948562,-38.95935023364033,7.517000198364258,9.024368286132812,9.536590576171877,5226.42822265625,2.753000020980835,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G6306613875890976896,G6306613875890976896,G6306613875890976896,G6306613875890976896,0.1,G6306613875890976896,0,223.4234756201552,-16.513056927002737,J2016.0,24.622945617147224,-32.33861425479001,7.71999979019165,9.087935447692873,9.215126037597656,6121.90673828125,4.112299919128418,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G1280363737014446464,G1280363737014446464,G1280363737014446464,G1280363737014446464,0.1,G1280363737014446464,0,218.2461055001877,27.048491438316763,J2016.0,-16.70662585416135,-9.032382464811883,8.104000091552734,9.051498413085938,9.336991310119627,5925.3974609375,4.076200008392334,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G4992382577991722496,G4992382577991722496,G4992382577991722496,G4992382577991722496,0.1,G4992382577991722496,0,7.471335711833912,-44.08349358695181,J2016.0,102.25298811848536,-59.2534275758284,8.130000114440918,9.06917953491211,9.351990699768066,5966.29052734375,4.259300231933594,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G719439633768366080,G719439633768366080,G719439633768366080,G719439633768366080,0.1,G719439633768366080,0,136.2928172016445,39.91372172861136,J2016.0,-2.817533312836569,-4.341018035763797,7.640999794006348,9.082544326782228,9.556920051574709,5004.083984375,2.7564001083374023,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G1871653499579301504,G1871653499579301504,G1871653499579301504,G1871653499579301504,0.1,G1871653499579301504,0,314.2425500720285,37.56312168368607,J2016.0,7.732590939220593,6.964434945307946,8.309000015258789,9.046807289123535,9.259150505065918,6543.271484375,3.282900094985962,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G168604374341639936,G168604374341639936,G168604374341639936,G168604374341639936,0.1,G168604374341639936,0,58.39799815883787,30.773245434354017,J2016.0,-4.41651457578168,-27.937969274600658,8.071000099182129,9.05486011505127,9.354486465454102,5824.501953125,4.344900131225586,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G5375203389729630464,G5375203389729630464,G5375203389729630464,G5375203389729630464,0.1,G5375203389729630464,0,173.43665711755943,-46.90593008746018,J2016.0,1.6750426728939662,0.1332754393421455,8.279999732971191,9.189449310302734,9.459479331970217,6071.328125,3.820199966430664,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G5014082260308096,G5014082260308096,G5014082260308096,G5014082260308096,0.1,G5014082260308096,0,41.64122512386114,4.067986376031163,J2016.0,-26.008964351975603,-21.118904979537746,7.63700008392334,9.012139320373535,9.477707862854004,5134.96435546875,3.1417999267578125,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G3942397111459787776,G3942397111459787776,G3942397111459787776,G3942397111459787776,0.1,G3942397111459787776,0,194.0900498783992,20.10553701773668,J2016.0,-79.84915029797891,24.66998988263554,8.069000244140625,9.13155460357666,9.4461088180542,5694.87060546875,4.242499828338623,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G2325106766465608320,G2325106766465608320,G2325106766465608320,G2325106766465608320,0.1,G2325106766465608320,0,352.775134100924,-33.28836296481514,J2016.0,12.536077900933128,3.675350367545154,8.430999755859375,9.20683765411377,9.425678253173828,6412.36572265625,3.948199987411499,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G3277839261290356608,G3277839261290356608,G3277839261290356608,G3277839261290356608,0.1,G3277839261290356608,0,54.436705253390045,7.271731679475143,J2016.0,15.709512231601003,-7.148555427466721,8.23900032043457,9.04135513305664,9.27064037322998,6566.611328125,3.9265999794006343,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G3577641103971603072,G3577641103971603072,G3577641103971603072,G3577641103971603072,0.1,G3577641103971603072,0,185.04091562263972,-11.386771648706532,J2016.0,-12.283036847203956,3.741751261365877,8.449000358581543,9.167084693908691,9.366987228393556,6656.490234375,3.9612998962402335,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
TOI-540,TOI-540,TOI-540,TOI-540,0.1,TOI-540,0,76.30941151698492,-47.93746727873804,J2016.0,-65.90112106131718,24.89533648348132,9.755000114440918,12.873695373535156,14.701836585998535,3063.345947265625,5.07289981842041,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G5652139612500929920,G5652139612500929920,G5652139612500929920,G5652139612500929920,0.1,G5652139612500929920,0,132.33630496921492,-26.21551320433522,J2016.0,-4.725213840254231,0.7012750500984902,7.660999774932861,9.059605598449709,9.522701263427734,5066.8623046875,2.6182000637054443,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G3543890426327087872,G3543890426327087872,G3543890426327087872,G3543890426327087872,0.1,G3543890426327087872,0,177.26775094806106,-18.508507638744398,J2016.0,-65.85191135354832,11.241556863242742,8.383999824523926,9.049484252929688,9.235115051269531,6756.13134765625,4.036900043487549,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G6373142614365445376,G6373142614365445376,G6373142614365445376,G6373142614365445376,0.1,G6373142614365445376,0,306.94419623925063,-72.73236315734165,J2016.0,59.81646098755945,-59.47792584659008,7.815999984741211,9.03977394104004,9.434429168701172,5335.12060546875,4.485499858856201,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G5302457982451804416,G5302457982451804416,G5302457982451804416,G5302457982451804416,0.1,G5302457982451804416,0,130.3577379705829,-59.838070981509055,J2016.0,94.0486961830317,-115.70847049962197,8.244999885559082,9.13301944732666,9.408109664916992,6001.98046875,4.288599967956543,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G2839578530664807296,G2839578530664807296,G2839578530664807296,G2839578530664807296,0.1,G2839578530664807296,0,351.67319707454504,22.692845958707263,J2016.0,9.656373831049418,-52.44606635029873,8.024999618530273,9.067584991455078,9.385467529296877,5756.310546875,4.271399974822998,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G2226100829630733824,G2226100829630733824,G2226100829630733824,G2226100829630733824,0.1,G2226100829630733824,0,339.86093844164964,69.44916052737655,J2016.0,-54.2572407611369,-6.246266305437415,8.248000144958496,9.076358795166016,9.32199764251709,6193.27587890625,4.155099868774414,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G3438159047440730112,G3438159047440730112,G3438159047440730112,G3438159047440730112,0.1,G3438159047440730112,0,93.36913861149615,31.41060070983381,J2016.0,-111.21397838763951,-51.6478478710072,7.920000076293945,9.00857925415039,9.343595504760742,5649.71533203125,4.384699821472168,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G659466222275521792,G659466222275521792,G659466222275521792,G659466222275521792,0.1,G659466222275521792,0,129.95637830516088,18.347345077193257,J2016.0,-35.08494714730735,-11.700487967746058,8.435999870300293,9.03550148010254,9.202791213989258,6943.0244140625,4.085700035095215,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G5299322415824152960,G5299322415824152960,G5299322415824152960,G5299322415824152960,0.1,G5299322415824152960,0,142.7894060305747,-59.90712780775687,J2016.0,-9.214495435811452,13.451188775369312,7.486000061035156,9.089988708496094,9.623950004577637,5550.359375,3.039799928665161,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G5046265347902659840,G5046265347902659840,G5046265347902659840,G5046265347902659840,0.1,G5046265347902659840,0,45.17698818476606,-35.93707460609194,J2016.0,252.8538782096528,75.12001854691728,7.88100004196167,9.007415771484377,9.365131378173828,5638.89794921875,4.535200119018555,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G2076378063543230720,G2076378063543230720,G2076378063543230720,G2076378063543230720,0.1,G2076378063543230720,0,295.69178128052124,40.14232608115756,J2016.0,4.826483744725111,-5.684715822344029,7.670000076293945,9.119505882263184,9.59560203552246,5210.5625,2.950599908828736,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G1208190488097757184,G1208190488097757184,G1208190488097757184,G1208190488097757184,0.1,G1208190488097757184,0,228.9814762091745,16.49460871665208,J2016.0,-22.79567046319244,25.71601252714656,8.062999725341797,9.034708976745604,9.311177253723145,6001.56494140625,3.966300010681152,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G6544624715574043264,G6544624715574043264,G6544624715574043264,G6544624715574043264,0.1,G6544624715574043264,0,341.4586881181573,-41.80457090963584,J2016.0,-0.3218163914742578,14.196694232354425,7.986999988555908,9.369919776916504,9.817550659179688,5029.896484375,2.9825000762939453,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G1910537350322889472,G1910537350322889472,G1910537350322889472,G1910537350322889472,0.1,G1910537350322889472,0,349.9855649474173,33.27057359048043,J2016.0,74.268267669791,-25.82973823334353,8.232999801635742,9.095004081726074,9.335043907165527,6348.525390625,4.188399791717529,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G609018635927713408,G609018635927713408,G609018635927713408,G609018635927713408,0.1,G609018635927713408,0,134.18645715439354,15.104884945004551,J2016.0,-62.587496495796906,52.69724970407896,7.941999912261963,9.03700065612793,9.374398231506348,5686.2734375,4.374100208282471,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
G1857272952636126976,G1857272952636126976,G1857272952636126976,G1857272952636126976,0.1,G1857272952636126976,0,309.12513795406653,28.18682024166059,J2016.0,14.042847254910738,-1.798443552206395,7.734000205993652,9.157097816467283,9.61432933807373,5070.6689453125,3.2934000492095947,2,0,coadd_50,samp_4_6,1,1968,824,80,400,4,28,1,1,1,1,1,512,512,1024,1024,15.5,1,5,25,0,SET_BY_TARGET_DEFINITION_FILE,1,1,0,16,0,4,6,SET_BY_SCHEDULER,105,33.6,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,SET_BY_TARGET_DEFINITION_FILE,50,200000,9,50,SET_BY_SCHEDULER,10.0
